filename,status,num_records,total_chars,thin_chunks,table_ratio,file_bytes,issues,preview
NATIONAL-BOOK-web-1.json,EMPTY,0,0,93,0.00,18749406,Has 93 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
NATIONAL-GOVERNMENT-AUDIT-REPORT-2019-2020.json,EMPTY,0,0,80,0.00,11093507,Has 80 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
NATIONAL-GOVERNMENT-AUDIT-REPORT-2020-2021.json,EMPTY,0,0,117,0.00,11716323,Has 117 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
NATIONAL-GOVERNMENT-BOOK-2021-FEB.json,EMPTY,0,0,74,0.00,14791695,Has 74 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
NATIONAL-GOVERNMENT-BUDGET-IMPLEMENTATION-REVIEW-REPORT-FIRST-QUARTER-FY-2020-21.json,EMPTY,0,0,71,0.00,14796791,Has 71 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
NATIONAL-GOVERNMENT-OCT-WEBSITE-1.json,EMPTY,0,0,54,0.00,10573367,Has 54 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
NATIONAL-GOVERNMENT-OCT-WEBSITE.json,EMPTY,0,0,54,0.00,10574038,Has 54 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
NG-Annual-BIRR-FY-2019-20.json,EMPTY,0,0,72,0.00,15422867,Has 72 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
NGBIRR_Book_Report_May_2025_a.json,EMPTY,0,0,397,0.00,44121777,Has 397 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
NGBIRR_FIRST_HALF_FY_2022-23.json,EMPTY,0,0,156,0.00,26058773,Has 156 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
NGBIRR_Final_-_Annual_Report_FY_2023-24-1.json,EMPTY,0,0,213,0.00,40757228,Has 213 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
NGBIRR_First_Three_Months_FY202223.json,EMPTY,0,0,119,0.00,24337114,Has 119 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
NGBIRR_for_First-Six_Months_of_FY_2024-28_2__25_draft.json,EMPTY,0,0,384,0.00,42177211,Has 384 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
NGBIRR_for_First-Six_Months_of_FY_2025-26.json,EMPTY,0,0,419,0.00,48768212,Has 419 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
NGBIRR_for_First-Three_Months_of_FY_2025-26_b.json,EMPTY,0,0,419,0.00,45193296,Has 419 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
National-Book-2022-website.json,EMPTY,0,0,92,0.00,18305761,Has 92 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
National-Budget-May-2021-web-1.json,EMPTY,0,0,87,0.00,17286490,Has 87 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
National-Irrigation-Authority-Annual-Report.json,EMPTY,0,0,120,0.00,5413063,Has 120 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
National-Report-Book-May-2019-web.json,EMPTY,0,0,53,0.00,12118914,Has 53 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
OfficeoftheDirectorofPublicProsecutions-Report-No2-2013.json,EMPTY,0,0,0,0.00,505983,All records extracted to empty text,
PUBLIC-KenyaEconomicUpdateFINAL_World_bank.json,EMPTY,0,0,36,0.00,10162377,Has 36 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
Q2_2025_Spotlight_Report.json,EMPTY,0,0,1,0.00,189983,Has 1 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
RDM-1_2-Traffic-Surveys.json,EMPTY,0,0,59,0.00,4786044,Has 59 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
RDM-Annual-Report-Materials-Field-and-Laboratory-Testing.json,EMPTY,0,0,82,0.00,5338957,Has 82 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
REPORT-OF-THE-AUDITOR-GENERAL-FOR-THE-NATIONAL-GOVERNMENT-2018-2019.json,EMPTY,0,0,116,0.00,12817424,Has 116 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
REPORT_ON_THE_CONTROLLER_OF_BUDGET_ANNUAL_COUNTY_GOVERNMENTS__BUDGET_IMPLEMENTATION_REVIEW_FOR_FINANCIAL_YEAR_2017-18.json,EMPTY,0,0,6,0.00,1775187,Has 6 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
REVENUE-GRANTS-AND-LOANS-ESTIMATES-FINAL-pure_tables.json,EMPTY,0,0,40,0.00,8859830,Has 40 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
Revenue-Performance-Report-2018-19.json,EMPTY,0,0,35,0.00,3185175,Has 35 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
SUCCESS-STORIES-Kosap-Site.json,EMPTY,0,0,0,0.00,145800,All records extracted to empty text,
SUMMARY-REPORT-2019-2020.json,EMPTY,0,0,51,0.00,3074043,Has 51 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
SUMMARY-REPORT-OF-THE-AUDITOR-GENERAL-ON-NATIONAL-GOVERNMENT-2021-2022.json,EMPTY,0,0,61,0.00,4158247,Has 61 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
September-book-2022.json,EMPTY,0,0,92,0.00,19127780,Has 92 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
Statistical-Annex-to-the-Budget-Speech-2017-2018-pure_tables.json,EMPTY,0,0,10,0.00,4280246,Has 10 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
Statistical-Annex-to-the-Budget-Statement-for-FY-2020-21-pure_tables.json,EMPTY,0,0,9,0.00,4816599,Has 9 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
Statistical-Annex-to-the-Budget-Statement-for-FY-2025-26-pure_tables.json,EMPTY,0,0,9,0.00,4298008,Has 9 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
Statistical-Annex-to-the-Budget-Statement-for-the-FY-2022-23-pure_tables.json,EMPTY,0,0,9,0.00,4732323,Has 9 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
Statistical-Annex-to-the-Budget-Statement-for-the-FY-2024-25-pure_tables.json,EMPTY,0,0,9,0.00,5062816,Has 9 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
Summary_of_the_Report_of_the_Auditor-General_on_the_Financial_Statements_for_National_Government_for_the_Year_2016_2017.json,EMPTY,0,0,33,0.00,1773369,Has 33 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
TAX-EXPENDITURE-REPORT-TER-2024.json,EMPTY,0,0,20,0.00,1838775,Has 20 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
The-2024-Budget-Policy-Statement.json,EMPTY,0,0,84,0.00,14936374,Has 84 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
The-9th-Corporate-Plan.json,EMPTY,0,0,12,0.00,1329113,Has 12 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
The-Finance-Act--2023.json,EMPTY,0,0,6,0.00,1019443,Has 6 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
TheConstitutionOfKenya.json,EMPTY,0,0,10,0.00,3874613,Has 10 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
TheFinanceBill_2024.json,EMPTY,0,0,17,0.00,2341733,Has 17 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
The_Finance_Bill_2025.json,EMPTY,0,0,6,0.00,2028482,Has 6 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
VF-Implementation-of-the-Ajira-Digital-Program_Report.json,EMPTY,0,0,9,0.00,795664,Has 9 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
World_bank-2024.json,EMPTY,0,0,25,0.00,7204951,Has 25 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
financialstatements-2019-2020.json,EMPTY,0,0,96,0.00,8365587,Has 96 table(s) but zero prose blocks — possible tables-only doc or missed body text | All records extracted to empty text,
